transaction_id,account_id,customer_name,transaction_type,amount,transaction_date,branch,city,balance_after,customer_age,account_type
43233,102336,Mary Johnson,Online Purchase,18686.49,2025-06-18,Agrabad,Chattogram,151165.12,52,Fixed Deposit
43234,101675,Fatema Roy,Deposit,11631.92,2026-05-24,Barisal Main,Barisal,104772.02,61,Savings
43235,109040,Jannat Miah,Transfer,5594.6,2022-08-28,GEC Circle,Chattogram,177835.33,60,Savings
43236,111915,Rakib Khan,Online Purchase,14439.25,2022-04-15,Sylhet Main,Sylhet,122989.0,65,Current
43237,112955,William Hossain,Withdrawal,11810.14,2025-05-30,Motijheel,Dhaka,132015.77,32,Fixed Deposit
43238,107039,Karim Hossain,ATM Withdrawal,2455.24,2025-02-09,Agrabad,Chattogram,93896.54,56,Current
43239,109179,William Roy,Transfer,585.79,2023-08-15,Comilla Main,Comilla,32069.32,55,Current
43240,108992,John Rahman,Bill Payment,8515.26,2022-06-28,Motijheel,Dhaka,233997.98,71,Fixed Deposit
43241,111063,Mary Sarker,ATM Withdrawal,5534.3,2022-11-17,Sylhet Main,Sylhet,0,31,Current
43242,100346,Robert Talukder,Loan Payment,46693.73,2024-09-23,Rajshahi Main,Rajshahi,22407.91,53,Fixed Deposit
43243,114049,James Akter,Loan Payment,37232.62,2026-03-14,Dhanmondi,Dhaka,48065.58,26,Savings
43244,101222,David Akter,Withdrawal,1221.77,2025-05-15,Sylhet Main,Sylhet,171323.72,35,Current
43245,113220,Robert Rahman,Bill Payment,14038.97,2025-11-01,Barisal Main,Barisal,54931.09,69,Current
43246,113797,Mim Sheikh,Loan Payment,49468.03,2023-09-13,Uttara,Dhaka,191458.29,45,Fixed Deposit
43247,103067,David Hossain,Online Purchase,16326.73,2022-05-22,Dhanmondi,Dhaka,62071.08,52,Savings
43248,102761,Sophia Talukder,Transfer,36402.33,2024-03-23,Khulna Main,Khulna,126356.01,33,Savings
43249,107605,Ayesha Islam,Transfer,50984.5,2023-10-06,Banani,Dhaka,32595.14,65,Fixed Deposit
43250,114647,Mary Brown,Transfer,5623.83,2024-04-28,Rajshahi Main,Rajshahi,29789.73,47,Savings
43251,103253,Ahmed Miah,Loan Payment,33148.84,2023-05-02,Khulna Main,Khulna,74850.72,38,Fixed Deposit
43252,104599,Tanvir Brown,Transfer,14570.43,2024-03-30,GEC Circle,Chattogram,51308.23,68,Fixed Deposit
43253,114384,Fatema Talukder,Loan Payment,25281.28,2024-02-10,Uttara,Dhaka,0,31,Current
43254,111469,Sultana Williams,Withdrawal,3737.21,2023-06-16,Comilla Main,Comilla,21446.13,29,Fixed Deposit
43255,111207,Robert Ahmed,Loan Payment,30923.95,2024-02-08,Dhanmondi,Dhaka,125692.22,45,Savings
43256,106005,Karim Hossain,ATM Withdrawal,4910.92,2025-01-04,Dhanmondi,Dhaka,170314.97,22,Fixed Deposit
43257,111113,Jannat Talukder,Bill Payment,9083.85,2023-02-14,GEC Circle,Chattogram,33766.74,38,Savings
43258,105927,Michael Sarker,Loan Payment,11172.16,2022-12-07,Rajshahi Main,Rajshahi,54035.94,58,Current
43259,112310,Sara Uddin,Deposit,14518.33,2022-11-20,Uttara,Dhaka,8348.76,30,Current
43260,101741,Sultana Sarker,Online Purchase,6811.57,2026-08-10,Barisal Main,Barisal,0,42,Current
43261,110353,Olivia Rahman,Deposit,6316.17,2023-01-09,Gulshan,Dhaka,106568.98,71,Savings
43262,113547,Sultana Talukder,Withdrawal,17603.15,2022-05-01,Barisal Main,Barisal,92168.0,70,Fixed Deposit
43263,109276,Tanvir Johnson,Online Purchase,7486.08,2026-06-01,Dhanmondi,Dhaka,29226.37,59,Current
43264,108585,Karim Khan,Bill Payment,12650.35,2024-06-27,Gulshan,Dhaka,91590.31,65,Current
43265,106594,Olivia Ahmed,Withdrawal,13121.99,2025-04-04,Uttara,Dhaka,56985.35,65,Current
43266,108937,Linda Smith,Bill Payment,185.11,2025-05-10,Uttara,Dhaka,122122.65,19,Savings
43267,113205,David Akter,Bill Payment,9867.26,2022-01-08,Sylhet Main,Sylhet,57152.53,31,Fixed Deposit
43268,110077,William Roy,Transfer,47295.62,2023-08-08,Gulshan,Dhaka,160210.68,67,Fixed Deposit
43269,100191,Olivia Rahman,Loan Payment,3890.82,2026-04-01,Gulshan,Dhaka,0,36,Fixed Deposit
43270,105737,Rahim Akter,Online Purchase,8953.48,2025-03-18,Uttara,Dhaka,122109.27,50,Fixed Deposit
43271,110003,Nusrat Islam,Deposit,20471.87,2022-07-04,Motijheel,Dhaka,39157.22,64,Fixed Deposit
43272,110175,David Das,Online Purchase,22536.01,2022-09-10,Dhanmondi,Dhaka,0,29,Current
43273,103954,Emma Smith,Online Purchase,7492.7,2025-12-17,Agrabad,Chattogram,2422.7,36,Current
43274,114146,Sultana Rahman,Withdrawal,5795.35,2023-08-12,Motijheel,Dhaka,99291.66,25,Current
43275,100684,Mim Miah,Loan Payment,41664.5,2022-04-04,Barisal Main,Barisal,87711.64,24,Current
43276,105373,Sara Johnson,Withdrawal,13620.0,2022-12-19,Sylhet Main,Sylhet,149638.96,44,Current
43277,111649,Tanvir Williams,Deposit,28240.43,2025-06-26,Banani,Dhaka,102511.69,20,Fixed Deposit
43278,109826,Sara Talukder,Bill Payment,13461.93,2025-12-30,Agrabad,Chattogram,0,38,Savings
43279,102721,Fatema Sarker,Transfer,12973.21,2023-04-30,Agrabad,Chattogram,50028.24,29,Fixed Deposit
43280,109503,Olivia Brown,Online Purchase,9478.09,2026-06-01,Motijheel,Dhaka,153104.91,41,Current
43281,101862,Hasan Chowdhury,Loan Payment,35730.92,2026-01-15,Agrabad,Chattogram,135296.26,75,Savings
43282,113008,Karim Islam,ATM Withdrawal,5290.34,2025-01-11,Comilla Main,Comilla,0,34,Fixed Deposit
43283,111303,John Akter,ATM Withdrawal,3733.47,2023-07-25,Sylhet Main,Sylhet,170137.74,49,Fixed Deposit
43284,101960,Hasan Uddin,Transfer,5558.63,2022-12-21,Uttara,Dhaka,78162.05,27,Savings
43285,110076,Sophia Brown,Withdrawal,2506.96,2022-03-29,Uttara,Dhaka,179993.44,60,Fixed Deposit
43286,113498,William Miah,Withdrawal,18459.5,2025-08-25,Barisal Main,Barisal,0,47,Fixed Deposit
43287,109630,Priya Johnson,Deposit,14522.14,2024-07-12,Motijheel,Dhaka,85152.58,29,Current
43288,101879,Mim Williams,Bill Payment,12086.6,2022-04-28,Motijheel,Dhaka,83122.75,41,Savings
43289,103188,Sophia Chowdhury,Deposit,38136.7,2025-11-04,GEC Circle,Chattogram,110015.47,40,Fixed Deposit
43290,112487,Jannat Williams,Deposit,45410.35,2025-12-08,Barisal Main,Barisal,21509.38,19,Savings
43291,101907,Mim Talukder,Online Purchase,13672.99,2026-06-03,Dhanmondi,Dhaka,119851.39,50,Savings
43292,103845,Sultana Das,Bill Payment,4999.87,2022-05-30,Dhanmondi,Dhaka,147018.51,51,Current
43293,114946,Ayesha Miah,ATM Withdrawal,4477.79,2024-06-02,Comilla Main,Comilla,116883.61,30,Current
43294,112575,Sultana Uddin,Deposit,49590.87,2024-01-22,Uttara,Dhaka,78121.72,53,Current
43295,113460,Mary Akter,Deposit,22124.87,2025-07-21,Banani,Dhaka,108572.54,58,Savings
43296,113569,Ahmed Akter,ATM Withdrawal,3433.76,2023-01-01,Uttara,Dhaka,50894.47,30,Current
43297,100355,David Talukder,Bill Payment,16528.88,2024-04-25,Rajshahi Main,Rajshahi,227773.49,60,Fixed Deposit
43298,108818,Nusrat Talukder,Online Purchase,8323.46,2022-01-15,Comilla Main,Comilla,90152.85,29,Savings
43299,114950,Linda Islam,Online Purchase,8578.43,2022-05-02,Uttara,Dhaka,59571.35,45,Fixed Deposit
43300,112795,Priya Williams,Online Purchase,11150.41,2024-07-19,Rajshahi Main,Rajshahi,69476.95,42,Savings
43301,113189,Sultana Johnson,Deposit,13465.7,2023-08-15,Gulshan,Dhaka,14731.94,24,Current
43302,110984,Sara Islam,Online Purchase,7788.04,2023-09-02,Barisal Main,Barisal,112888.31,48,Savings
43303,107668,Nusrat Akter,Withdrawal,16618.9,2023-12-26,Gulshan,Dhaka,7204.11,67,Current
43304,102543,Tanvir Johnson,ATM Withdrawal,682.43,2024-04-01,Motijheel,Dhaka,15865.56,27,Fixed Deposit
43305,104110,Sophia Roy,Transfer,32225.63,2023-12-05,Rajshahi Main,Rajshahi,118836.14,23,Savings
43306,100023,Ayesha Talukder,Online Purchase,9136.77,2025-10-31,Gulshan,Dhaka,107516.68,20,Current
43307,110168,Michael Ahmed,Withdrawal,25049.5,2026-03-16,Khulna Main,Khulna,0,19,Current
43308,104337,Karim Ahmed,Deposit,28564.65,2024-07-30,Khulna Main,Khulna,129225.71,41,Savings
43309,108950,Nusrat Hossain,Online Purchase,10543.63,2025-12-11,Comilla Main,Comilla,79555.81,19,Savings
43310,106985,Sara Ahmed,ATM Withdrawal,5647.81,2026-08-14,Khulna Main,Khulna,58725.28,68,Savings
43311,109606,Jannat Talukder,Transfer,5748.64,2024-12-29,Dhanmondi,Dhaka,113698.68,49,Savings
43312,103444,Sara Rahman,ATM Withdrawal,6345.73,2024-02-21,Khulna Main,Khulna,52557.85,62,Fixed Deposit
43313,105248,Robert Uddin,Online Purchase,18576.41,2023-02-13,Khulna Main,Khulna,104322.55,69,Fixed Deposit
43314,100018,William Sheikh,ATM Withdrawal,12328.68,2025-09-19,Sylhet Main,Sylhet,34793.07,54,Current
43315,105805,Emma Hossain,ATM Withdrawal,529.97,2025-04-24,Banani,Dhaka,118165.36,19,Savings
43316,107851,William Williams,ATM Withdrawal,4933.88,2025-04-06,Barisal Main,Barisal,59767.61,62,Current
43317,106717,Olivia Williams,Transfer,17245.51,2022-04-22,Sylhet Main,Sylhet,165296.21,26,Current
43318,103814,Ayesha Brown,Loan Payment,5424.45,2022-04-17,Banani,Dhaka,135423.44,35,Fixed Deposit
43319,113634,William Rahman,Loan Payment,38417.28,2022-05-14,GEC Circle,Chattogram,113437.79,28,Fixed Deposit
43320,101195,Sultana Williams,Online Purchase,10528.62,2024-10-27,Rajshahi Main,Rajshahi,49321.97,52,Current
43321,109881,Olivia Chowdhury,Loan Payment,46876.09,2026-07-25,Barisal Main,Barisal,97563.09,20,Fixed Deposit
43322,113029,Michael Hossain,Deposit,37387.06,2023-10-14,GEC Circle,Chattogram,28788.19,27,Savings
43323,101102,Ayesha Smith,Loan Payment,6437.71,2024-12-18,Gulshan,Dhaka,0,38,Savings
43324,111458,Rahim Talukder,Loan Payment,23999.52,2025-06-07,Sylhet Main,Sylhet,191300.08,67,Fixed Deposit
43325,102844,John Williams,Transfer,2813.37,2022-09-16,Uttara,Dhaka,66751.14,33,Current
43326,106987,Hasan Islam,Transfer,21820.04,2025-05-26,Gulshan,Dhaka,82940.55,19,Savings
43327,112366,Hasan Das,Online Purchase,18629.82,2022-11-12,GEC Circle,Chattogram,80280.49,29,Savings
43328,103088,Mim Islam,Withdrawal,11455.28,2025-11-19,Banani,Dhaka,0,40,Savings
43329,106281,Linda Khan,Loan Payment,40341.89,2026-07-31,Uttara,Dhaka,20749.7,27,Current
43330,110783,Emma Sheikh,ATM Withdrawal,2558.72,2025-11-11,Sylhet Main,Sylhet,186623.86,42,Savings
43331,114112,Jannat Hossain,Loan Payment,8297.97,2023-05-16,Banani,Dhaka,0,68,Current
43332,108501,Rakib Chowdhury,Online Purchase,2786.59,2022-02-14,Khulna Main,Khulna,54646.4,72,Current
43333,102816,Ahmed Talukder,Transfer,14735.58,2022-12-19,Motijheel,Dhaka,54380.01,38,Savings
43334,105716,Olivia Miah,ATM Withdrawal,4639.32,2026-05-07,Uttara,Dhaka,22458.94,57,Current
43335,111451,Karim Williams,Withdrawal,26549.04,2024-07-16,Gulshan,Dhaka,13572.23,64,Fixed Deposit
43336,111170,Emma Rahman,Withdrawal,14612.83,2024-07-16,Banani,Dhaka,98016.4,27,Savings
43337,103669,Sophia Chowdhury,Deposit,10856.14,2026-06-29,Rajshahi Main,Rajshahi,118183.7,19,Savings
43338,105316,David Akter,Bill Payment,14028.68,2024-04-25,Khulna Main,Khulna,0,19,Current
43339,100601,Ahmed Roy,Bill Payment,23408.4,2024-06-04,Sylhet Main,Sylhet,68819.36,19,Savings
43340,101303,Michael Roy,ATM Withdrawal,1391.11,2026-07-18,Agrabad,Chattogram,50364.01,51,Fixed Deposit
43341,109378,Ayesha Ahmed,ATM Withdrawal,2356.19,2026-05-31,Motijheel,Dhaka,66457.08,61,Savings
43342,111031,Ahmed Islam,Bill Payment,10776.02,2022-11-30,Khulna Main,Khulna,58357.95,44,Fixed Deposit
43343,112052,Tanvir Brown,ATM Withdrawal,8036.82,2025-10-30,GEC Circle,Chattogram,156619.29,34,Fixed Deposit
43344,114234,Nusrat Hossain,Deposit,7750.27,2023-01-03,GEC Circle,Chattogram,113736.49,36,Fixed Deposit
43345,103312,Hasan Hossain,Loan Payment,33609.7,2022-01-09,Uttara,Dhaka,0,44,Savings
43346,108306,Tanvir Smith,Bill Payment,14468.12,2022-03-07,Banani,Dhaka,170354.45,51,Fixed Deposit
43347,106085,Emma Miah,Bill Payment,10543.75,2022-08-20,Sylhet Main,Sylhet,74461.03,63,Savings
43348,106947,Sara Das,Transfer,18948.36,2024-04-24,Dhanmondi,Dhaka,39884.86,30,Current
43349,101877,Arif Islam,ATM Withdrawal,608.68,2023-04-27,Sylhet Main,Sylhet,13026.01,53,Savings
43350,100207,James Brown,Withdrawal,8468.66,2023-06-02,Dhanmondi,Dhaka,215742.37,20,Savings
43351,105412,Priya Williams,Transfer,34389.85,2024-08-28,GEC Circle,Chattogram,63733.08,33,Fixed Deposit
43352,100329,Priya Islam,Deposit,6261.3,2024-01-12,Dhanmondi,Dhaka,65326.78,57,Savings
43353,107602,Ahmed Roy,Deposit,32945.89,2024-07-23,GEC Circle,Chattogram,173165.4,29,Fixed Deposit
43354,107240,Mary Miah,ATM Withdrawal,9220.49,2022-11-26,Sylhet Main,Sylhet,206733.95,53,Savings
43355,106329,Mary Smith,Deposit,13856.11,2023-05-20,GEC Circle,Chattogram,181048.49,44,Current
43356,110862,Olivia Khan,Deposit,31508.11,2022-06-10,Uttara,Dhaka,24280.23,67,Current
43357,102636,Hasan Sarker,Online Purchase,17335.93,2022-11-13,Uttara,Dhaka,71765.32,42,Savings
43358,109291,Sara Khan,Withdrawal,21284.49,2024-04-03,Motijheel,Dhaka,87551.06,42,Savings
43359,102279,Karim Brown,ATM Withdrawal,5848.52,2024-03-05,Rajshahi Main,Rajshahi,26779.04,35,Fixed Deposit
43360,105601,Rakib Sheikh,Online Purchase,12378.77,2022-09-12,Rajshahi Main,Rajshahi,21059.31,70,Current
43361,111431,John Ahmed,Online Purchase,1782.93,2023-03-10,Banani,Dhaka,0,60,Fixed Deposit
43362,109362,Sara Talukder,Withdrawal,10385.13,2022-10-19,Comilla Main,Comilla,109468.42,57,Savings
43363,114677,Linda Talukder,Online Purchase,25307.02,2023-02-23,GEC Circle,Chattogram,21954.65,40,Current
43364,107138,Priya Talukder,ATM Withdrawal,3153.7,2024-05-05,Rajshahi Main,Rajshahi,80162.48,55,Savings
43365,112657,John Akter,Withdrawal,16233.51,2022-11-18,Khulna Main,Khulna,150130.94,67,Fixed Deposit
43366,103735,Sara Rahman,ATM Withdrawal,429.92,2023-05-29,Motijheel,Dhaka,95494.42,50,Fixed Deposit
43367,108135,Tanvir Brown,ATM Withdrawal,1947.15,2026-04-26,Rajshahi Main,Rajshahi,0,18,Fixed Deposit
43368,100313,Rahim Williams,Loan Payment,46950.84,2025-06-04,Gulshan,Dhaka,144527.94,21,Current
43369,104443,Hasan Smith,Bill Payment,29098.07,2024-02-28,Agrabad,Chattogram,19232.06,58,Fixed Deposit
43370,112298,Sara Khan,Deposit,15157.39,2022-06-13,Banani,Dhaka,52583.71,27,Savings
43371,102696,Sara Roy,Deposit,14350.61,2023-11-26,Uttara,Dhaka,47322.11,58,Current
43372,112416,Linda Roy,Loan Payment,35696.7,2023-10-06,Barisal Main,Barisal,108854.12,28,Fixed Deposit
43373,107515,Michael Ahmed,Loan Payment,32497.43,2026-06-03,Gulshan,Dhaka,0,29,Fixed Deposit
43374,103046,Ahmed Islam,Bill Payment,18602.05,2026-02-03,Dhanmondi,Dhaka,104616.5,60,Current
43375,108921,William Smith,Deposit,5773.17,2023-07-12,Uttara,Dhaka,90429.43,35,Savings
43376,101907,Ahmed Sheikh,Loan Payment,35468.64,2024-09-14,Barisal Main,Barisal,0,60,Savings
43377,102800,William Smith,Withdrawal,35843.54,2024-10-13,Rajshahi Main,Rajshahi,94350.87,31,Current
43378,111932,Olivia Sarker,Online Purchase,9904.21,2024-01-29,Dhanmondi,Dhaka,73346.06,40,Fixed Deposit
43379,109583,Michael Williams,Deposit,20700.61,2026-02-12,Banani,Dhaka,114929.25,44,Savings
43380,109408,William Ahmed,Transfer,19132.13,2024-08-26,Motijheel,Dhaka,154385.22,20,Fixed Deposit
43381,114109,Tanvir Hossain,Bill Payment,20255.92,2025-12-27,Sylhet Main,Sylhet,62439.92,62,Current
43382,111294,Mim Khan,Loan Payment,32023.73,2023-07-12,Barisal Main,Barisal,50318.11,33,Fixed Deposit
43383,105496,John Talukder,Loan Payment,45042.54,2025-11-23,Gulshan,Dhaka,4849.7,29,Current
43384,107465,Olivia Ahmed,Online Purchase,9813.32,2022-11-25,Uttara,Dhaka,25235.84,51,Savings
43385,109448,Hasan Sheikh,Deposit,18147.26,2022-02-20,Comilla Main,Comilla,54228.95,29,Fixed Deposit
43386,103028,Mary Johnson,Bill Payment,16662.59,2025-04-03,Rajshahi Main,Rajshahi,147537.35,30,Fixed Deposit
43387,113635,Priya Smith,Bill Payment,35489.23,2022-11-02,Khulna Main,Khulna,121256.89,40,Fixed Deposit
43388,114488,Mim Johnson,ATM Withdrawal,7886.9,2024-06-08,Barisal Main,Barisal,27752.51,66,Current
43389,100949,Hasan Williams,Bill Payment,131.91,2022-05-30,Motijheel,Dhaka,110683.54,19,Savings
43390,102823,Linda Williams,Deposit,32978.38,2023-07-24,Khulna Main,Khulna,161940.67,51,Current
43391,108904,John Ahmed,Bill Payment,13820.93,2025-11-04,Khulna Main,Khulna,132210.04,40,Fixed Deposit
43392,113510,William Ahmed,Loan Payment,41002.66,2025-10-23,GEC Circle,Chattogram,47486.08,49,Current
43393,114803,Mim Chowdhury,Deposit,22474.29,2024-08-16,Khulna Main,Khulna,124506.52,73,Current
43394,114382,Karim Rahman,Loan Payment,54721.13,2022-06-07,Khulna Main,Khulna,86767.87,43,Savings
43395,101752,Mim Rahman,Bill Payment,5641.64,2024-08-21,Motijheel,Dhaka,123693.04,51,Fixed Deposit
43396,107709,Rakib Rahman,Transfer,5701.47,2024-10-01,Rajshahi Main,Rajshahi,19255.84,53,Fixed Deposit
43397,105833,James Uddin,Withdrawal,2498.61,2023-06-08,Dhanmondi,Dhaka,194290.71,27,Savings
43398,114503,Jannat Roy,Bill Payment,43467.78,2022-01-01,Motijheel,Dhaka,112821.46,47,Current
43399,100565,Robert Das,ATM Withdrawal,9536.94,2023-08-31,Comilla Main,Comilla,0,18,Current
43400,103151,Nusrat Roy,Withdrawal,38643.95,2025-07-30,GEC Circle,Chattogram,0,67,Current
43401,102655,John Das,Withdrawal,365.11,2023-12-17,Uttara,Dhaka,74260.52,51,Fixed Deposit
43402,103163,Sophia Roy,ATM Withdrawal,2447.39,2022-12-19,Khulna Main,Khulna,80671.84,59,Savings
43403,100932,Rahim Rahman,Online Purchase,27925.15,2023-06-05,Uttara,Dhaka,16324.1,53,Current
43404,104279,Fatema Akter,Withdrawal,30578.75,2022-02-14,Gulshan,Dhaka,84951.85,53,Savings
43405,114849,Linda Smith,Online Purchase,17390.32,2025-08-21,Sylhet Main,Sylhet,26224.75,32,Savings
43406,105532,Linda Smith,Loan Payment,5624.5,2023-06-15,Khulna Main,Khulna,153391.08,64,Fixed Deposit
43407,110736,Mim Sheikh,Online Purchase,8886.88,2025-06-13,GEC Circle,Chattogram,30927.97,74,Fixed Deposit
43408,107311,Karim Talukder,ATM Withdrawal,5432.52,2025-04-12,Banani,Dhaka,33579.5,74,Current
43409,105234,Karim Williams,Withdrawal,23064.86,2024-11-13,Comilla Main,Comilla,19898.77,29,Fixed Deposit
43410,106869,Michael Khan,Transfer,22335.99,2023-04-14,Gulshan,Dhaka,115600.56,24,Current
43411,100456,Ahmed Ahmed,Deposit,43329.69,2026-05-12,Uttara,Dhaka,44053.07,29,Current
43412,106269,Olivia Sarker,Online Purchase,15359.29,2022-02-14,GEC Circle,Chattogram,57138.48,58,Current
43413,102772,Fatema Khan,Online Purchase,7102.18,2022-09-03,Agrabad,Chattogram,57125.29,42,Fixed Deposit
43414,101484,Olivia Roy,Deposit,22679.68,2025-01-20,Agrabad,Chattogram,142744.95,68,Savings
43415,113293,Sultana Williams,Loan Payment,21758.9,2025-05-08,Barisal Main,Barisal,90680.18,65,Current
43416,107020,John Khan,Transfer,17189.42,2025-12-26,Comilla Main,Comilla,142382.57,37,Current
43417,108733,Mary Hossain,Bill Payment,1066.98,2025-09-03,Khulna Main,Khulna,117106.68,54,Fixed Deposit
43418,102281,Michael Chowdhury,Bill Payment,15327.95,2023-10-17,Sylhet Main,Sylhet,0,73,Fixed Deposit
43419,102252,Emma Uddin,Transfer,9585.92,2023-07-29,Banani,Dhaka,140019.39,52,Fixed Deposit
43420,105346,James Khan,Transfer,13266.12,2026-05-19,Agrabad,Chattogram,74238.31,69,Current
43421,101989,Fatema Sarker,Withdrawal,21175.78,2022-08-17,Rajshahi Main,Rajshahi,162532.87,74,Current
43422,106270,Sultana Khan,Transfer,19884.33,2025-11-06,Barisal Main,Barisal,224540.77,30,Current
43423,108844,Mim Uddin,Transfer,19052.78,2026-05-02,Agrabad,Chattogram,105661.53,50,Savings
43424,111839,Arif Akter,ATM Withdrawal,1765.2,2026-04-10,Khulna Main,Khulna,83103.85,29,Savings
43425,109323,Ayesha Khan,Online Purchase,12741.33,2022-09-08,Gulshan,Dhaka,129415.74,30,Current
43426,108607,Karim Khan,Online Purchase,49679.48,2024-09-17,Khulna Main,Khulna,67502.96,66,Current
43427,108255,Fatema Rahman,Bill Payment,15214.67,2025-02-12,Rajshahi Main,Rajshahi,145785.85,35,Savings
43428,110929,Jannat Johnson,Transfer,16864.23,2022-04-04,Rajshahi Main,Rajshahi,173657.02,70,Current
43429,113222,Rahim Uddin,Transfer,18688.31,2026-01-23,Uttara,Dhaka,0,32,Savings
43430,100789,Rakib Brown,Transfer,22702.35,2023-05-21,Comilla Main,Comilla,0,22,Current
43431,114052,Priya Hossain,Loan Payment,30620.53,2023-01-28,Agrabad,Chattogram,61294.65,32,Savings
43432,111337,Mary Williams,Deposit,8475.48,2022-06-07,GEC Circle,Chattogram,102605.61,67,Savings
43433,102092,Rakib Chowdhury,ATM Withdrawal,9990.35,2025-06-03,GEC Circle,Chattogram,113689.93,74,Current
43434,103751,David Akter,ATM Withdrawal,3705.09,2026-04-03,Rajshahi Main,Rajshahi,100891.61,51,Current
43435,105361,Tanvir Das,Transfer,6605.31,2024-07-25,Agrabad,Chattogram,77625.05,31,Fixed Deposit
43436,109180,Michael Ahmed,Deposit,22224.2,2022-11-05,Banani,Dhaka,161580.14,19,Current
43437,113972,Mary Ahmed,Bill Payment,1593.06,2024-12-13,Comilla Main,Comilla,33217.34,55,Fixed Deposit
43438,106141,Nusrat Brown,Bill Payment,2098.07,2024-04-28,Khulna Main,Khulna,72905.37,72,Savings
43439,108912,Sophia Uddin,Deposit,13377.2,2022-05-11,Sylhet Main,Sylhet,95877.45,75,Savings
43440,103226,Linda Brown,Withdrawal,51962.04,2025-05-17,Barisal Main,Barisal,93461.62,68,Savings
43441,104038,Priya Miah,Transfer,12574.26,2025-04-26,Comilla Main,Comilla,72528.19,73,Savings
43442,109646,David Brown,Deposit,11564.31,2024-11-06,Sylhet Main,Sylhet,0,44,Savings
43443,114498,Nusrat Miah,Transfer,1108.19,2025-10-31,Barisal Main,Barisal,39024.64,23,Current
43444,105761,James Brown,Online Purchase,2659.4,2025-10-21,Uttara,Dhaka,164249.39,71,Current
43445,103259,David Das,Loan Payment,46610.47,2023-02-01,Gulshan,Dhaka,0,73,Current
43446,107458,Nusrat Akter,ATM Withdrawal,8468.4,2026-01-10,Comilla Main,Comilla,136539.73,18,Current
43447,102745,James Chowdhury,Bill Payment,5784.67,2025-05-02,GEC Circle,Chattogram,73524.65,47,Fixed Deposit
43448,102474,Tanvir Islam,Withdrawal,35882.22,2025-01-27,Motijheel,Dhaka,85443.25,58,Current
43449,106549,David Ahmed,Transfer,36393.48,2023-09-25,GEC Circle,Chattogram,148952.23,37,Current
43450,110759,James Hossain,Withdrawal,7602.52,2024-06-19,Sylhet Main,Sylhet,51257.83,37,Current
43451,110817,Emma Akter,Online Purchase,1823.69,2024-01-23,Uttara,Dhaka,61084.9,31,Fixed Deposit
